ID,group_id,level,name,type,quality,kind,hp,flags,res_path,cost,score,deck_limit,p1n,p1v,p2n,p2v,p3n,p3v
220261,22026,2,Armor Of Darkness,armor,epic,fortune,7,1,armor_of_darkness,3,560,2,thrash,2,drain_crystal,1,,
220262,22026,3,Armor Of Darkness,armor,epic,fortune,7,1,armor_of_darkness,3,840,2,thrash,3,drain_crystal,1,,
23026,23026,1,Armor Of Darkness,armor,epic,balance,6,1,armor_of_darkness,3,280,2,thrash,2,mshield,1,,
230261,23026,2,Armor Of Darkness,armor,epic,balance,7,1,armor_of_darkness,3,560,2,thrash,2,mshield,1,,
230262,23026,3,Armor Of Darkness,armor,epic,balance,7,1,armor_of_darkness,3,840,2,thrash,3,mshield,1,,
24026,24026,1,Armor Of Darkness,armor,epic,nature,6,1,armor_of_darkness,3,280,2,thrash,2,thorns,1,,
240261,24026,2,Armor Of Darkness,armor,epic,nature,7,1,armor_of_darkness,3,560,2,thrash,2,thorns,1,,
240262,24026,3,Armor Of Darkness,armor,epic,nature,7,1,armor_of_darkness,3,840,2,thrash,3,thorns,1,,
25026,25026,1,Armor Of Darkness,armor,epic,chaos,6,1,armor_of_darkness,3,280,2,thrash,2,disease,1,,
250261,25026,2,Armor Of Darkness,armor,epic,chaos,7,1,armor_of_darkness,3,560,2,thrash,2,disease,1,,
250262,25026,3,Armor Of Darkness,armor,epic,chaos,7,1,armor_of_darkness,3,840,2,thrash,3,disease,1,,
26026,26026,1,Armor Of Darkness,armor,epic,all,6,1,armor_of_darkness,4,280,2,thrash,2,swap,0,,
260261,26026,2,Armor Of Darkness,armor,epic,all,7,1,armor_of_darkness,4,560,2,thrash,2,swap,0,,
260262,26026,3,Armor Of Darkness,armor,epic,all,7,1,armor_of_darkness,4,840,2,thrash,3,swap,0,,
21027,21027,1,Protector,armor,epic,war,5,1,protector,4,280,2,shield,3,rally,2,,
210271,21027,2,Protector,armor,epic,war,7,1,protector,4,560,2,shield,3,rally,2,,
210272,21027,3,Protector,armor,epic,war,7,1,protector,4,840,2,shield,3,rally,2,,
22027,22027,1,Protector,armor,epic,fortune,5,1,protector,4,280,2,shield,3,drain_crystal,2,,
220271,22027,2,Protector,armor,epic,fortune,7,1,protector,4,560,2,shield,3,drain_crystal,2,,
220272,22027,3,Protector,armor,epic,fortune,7,1,protector,4,840,2,shield,3,drain_crystal,2,,
23027,23027,1,Protector,armor,epic,balance,5,1,protector,4,280,2,shield,3,mshield,2,,
230271,23027,2,Protector,armor,epic,balance,7,1,protector,4,560,2,shield,3,mshield,2,,
230272,23027,3,Protector,armor,epic,balance,7,1,protector,4,840,2,shield,3,mshield,2,,
24027,24027,1,Protector,armor,epic,nature,5,1,protector,4,280,2,shield,3,thorns,2,,
240271,24027,2,Protector,armor,epic,nature,7,1,protector,4,560,2,shield,3,thorns,2,,
240272,24027,3,Protector,armor,epic,nature,7,1,protector,4,840,2,shield,3,thorns,2,,
26027,26027,1,Protector,armor,epic,all,5,1,protector,5,280,2,shield,3,draft,1,,
260271,26027,2,Protector,armor,epic,all,7,1,protector,5,560,2,shield,3,draft,1,,
260272,26027,3,Protector,armor,epic,all,7,1,protector,5,840,2,shield,3,draft,1,crystal,1
21028,21028,1,Infectious Armor,armor,epic,war,5,1,infectious_armor,3,280,2,thorns,3,rally,1,,
210281,21028,2,Infectious Armor,armor,epic,war,6,1,infectious_armor,3,560,2,thorns,3,rally,1,,
210282,21028,3,Infectious Armor,armor,epic,war,7,1,infectious_armor,3,840,2,thorns,3,rally,1,,
23028,23028,1,Infectious Armor,armor,epic,balance,5,1,infectious_armor,3,280,2,thorns,3,mshield,1,,
230281,23028,2,Infectious Armor,armor,epic,balance,6,1,infectious_armor,3,560,2,thorns,3,mshield,1,,
230282,23028,3,Infectious Armor,armor,epic,balance,7,1,infectious_armor,3,840,2,thorns,3,mshield,1,,
24028,24028,1,Infectious Armor,armor,epic,nature,5,1,infectious_armor,3,280,2,thorns,4,,,,
240281,24028,2,Infectious Armor,armor,epic,nature,6,1,infectious_armor,3,560,2,thorns,4,,,,
240282,24028,3,Infectious Armor,armor,epic,nature,7,1,infectious_armor,3,840,2,thorns,4,,,,
26028,26028,1,Infectious Armor,armor,epic,all,5,1,infectious_armor,4,280,2,thorns,3,disease,1,immunity,0
260281,26028,2,Infectious Armor,armor,epic,all,6,1,infectious_armor,4,560,2,thorns,3,disease,1,immunity,0
260282,26028,3,Infectious Armor,armor,epic,all,7,1,infectious_armor,4,840,2,thorns,3,disease,2,immunity,0
21029,21029,1,Wooden Bracers,armor,rare,war,1,1,wooden_bracers,1,140,2,breaker,2,rally,1,,
210291,21029,2,Wooden Bracers,armor,rare,war,3,1,wooden_bracers,1,280,2,breaker,2,rally,1,,
210292,21029,3,Wooden Bracers,armor,rare,war,4,1,wooden_bracers,1,420,2,breaker,3,rally,1,,
22029,22029,1,Wooden Bracers,armor,rare,fortune,1,1,wooden_bracers,1,140,2,breaker,2,drain_crystal,1,,
220291,22029,2,Wooden Bracers,armor,rare,fortune,3,1,wooden_bracers,1,280,2,breaker,2,drain_crystal,1,,
220292,22029,3,Wooden Bracers,armor,rare,fortune,4,1,wooden_bracers,1,420,2,breaker,3,drain_crystal,1,,
23029,23029,1,Wooden Bracers,armor,rare,balance,1,1,wooden_bracers,1,140,2,breaker,2,mshield,1,,
230291,23029,2,Wooden Bracers,armor,rare,balance,3,1,wooden_bracers,1,280,2,breaker,2,mshield,1,,
230292,23029,3,Wooden Bracers,armor,rare,balance,4,1,wooden_bracers,1,420,2,breaker,3,mshield,1,,
24029,24029,1,Wooden Bracers,armor,rare,nature,1,1,wooden_bracers,1,140,2,breaker,2,thorns,1,,
240291,24029,2,Wooden Bracers,armor,rare,nature,3,1,wooden_bracers,1,280,2,breaker,2,thorns,1,,
240292,24029,3,Wooden Bracers,armor,rare,nature,4,1,wooden_bracers,1,420,2,breaker,3,thorns,1,,
25029,25029,1,Wooden Bracers,armor,rare,chaos,1,1,wooden_bracers,1,140,2,breaker,2,disease,1,,
250291,25029,2,Wooden Bracers,armor,rare,chaos,3,1,wooden_bracers,1,280,2,breaker,2,disease,1,,
250292,25029,3,Wooden Bracers,armor,rare,chaos,4,1,wooden_bracers,1,420,2,breaker,3,disease,1,,
26029,26029,1,Wooden Bracers,armor,rare,all,1,1,wooden_bracers,2,140,2,breaker,2,,,,
260291,26029,2,Wooden Bracers,armor,rare,all,3,1,wooden_bracers,2,280,2,breaker,2,,,,
260292,26029,3,Wooden Bracers,armor,rare,all,4,1,wooden_bracers,2,420,2,breaker,3,,,,
31001,31001,1,Short Sword,equip,normal,war,0,1,short_sword,2,70,2,melee,1,rally,1,,
310011,31001,2,Short Sword,equip,normal,war,0,1,short_sword,2,140,2,melee,2,rally,1,,
310012,31001,3,Short Sword,equip,normal,war,0,1,short_sword,2,210,2,melee,3,rally,1,,
32001,32001,1,Short Sword,equip,normal,fortune,0,1,short_sword,2,70,2,melee,1,drain_crystal,1,,
320011,32001,2,Short Sword,equip,normal,fortune,0,1,short_sword,2,140,2,melee,2,drain_crystal,1,,
320012,32001,3,Short Sword,equip,normal,fortune,0,1,short_sword,2,210,2,melee,3,drain_crystal,1,,
34001,34001,1,Short Sword,equip,normal,nature,0,1,short_sword,2,70,2,melee,1,thorns,1,,
340011,34001,2,Short Sword,equip,normal,nature,0,1,short_sword,2,140,2,melee,2,thorns,1,,
340012,34001,3,Short Sword,equip,normal,nature,0,1,short_sword,2,210,2,melee,3,thorns,1,,
35001,35001,1,Short Sword,equip,normal,chaos,0,1,short_sword,2,70,2,melee,1,disease,1,,
350011,35001,2,Short Sword,equip,normal,chaos,0,1,short_sword,2,140,2,melee,2,disease,1,,
350012,35001,3,Short Sword,equip,normal,chaos,0,1,short_sword,2,210,2,melee,3,disease,1,,
36001,36001,1,Short Sword,equip,normal,all,0,1,short_sword,3,70,2,melee,1,,,,
360011,36001,2,Short Sword,equip,normal,all,0,1,short_sword,3,140,2,melee,2,,,,
360012,36001,3,Short Sword,equip,normal,all,0,1,short_sword,3,210,2,melee,3,,,,
31002,31002,1,Short Bow,equip,normal,war,0,1,short_bow,3,70,2,ranged,1,rally,1,,
310021,31002,2,Short Bow,equip,normal,war,0,1,short_bow,3,140,2,ranged,1,disease,1,rally,1
310022,31002,3,Short Bow,equip,normal,war,0,1,short_bow,3,210,2,ranged,2,disease,1,rally,1
32002,32002,1,Short Bow,equip,normal,fortune,0,1,short_bow,2,70,2,ranged,1,drain_crystal,1,,
320021,32002,2,Short Bow,equip,normal,fortune,0,1,short_bow,2,140,2,ranged,1,disease,1,drain_crystal,1
320022,32002,3,Short Bow,equip,normal,fortune,0,1,short_bow,2,210,2,ranged,2,disease,1,drain_crystal,1
33002,33002,1,Short Bow,equip,normal,balance,0,1,short_bow,3,70,2,ranged,1,mshield,1,,
330021,33002,2,Short Bow,equip,normal,balance,0,1,short_bow,3,140,2,ranged,1,disease,1,mshield,1
330022,33002,3,Short Bow,equip,normal,balance,0,1,short_bow,3,210,2,ranged,2,disease,1,mshield,1
34002,34002,1,Short Bow,equip,normal,nature,0,1,short_bow,2,70,2,ranged,1,thorns,1,,
340021,34002,2,Short Bow,equip,normal,nature,0,1,short_bow,2,140,2,ranged,1,disease,1,thorns,1
340022,34002,3,Short Bow,equip,normal,nature,0,1,short_bow,2,210,2,ranged,2,disease,1,thorns,1
35002,35002,1,Short Bow,equip,normal,chaos,0,1,short_bow,3,70,2,ranged,1,disease,1,,
350021,35002,2,Short Bow,equip,normal,chaos,0,1,short_bow,3,140,2,ranged,1,disease,2,,
350022,35002,3,Short Bow,equip,normal,chaos,0,1,short_bow,3,210,2,ranged,2,disease,2,,
36002,36002,1,Short Bow,equip,normal,all,0,1,short_bow,4,70,2,ranged,1,,,,
360021,36002,2,Short Bow,equip,normal,all,0,1,short_bow,4,140,2,ranged,1,disease,1,,
360022,36002,3,Short Bow,equip,normal,all,0,1,short_bow,4,210,2,ranged,2,disease,1,,
31003,31003,1,Oak Staff,equip,normal,war,0,1,oak_staff,3,70,2,magic,1,rally,1,,
310031,31003,2,Oak Staff,equip,normal,war,0,1,oak_staff,3,140,2,magic,1,rally,1,,
310032,31003,3,Oak Staff,equip,normal,war,0,1,oak_staff,3,210,2,magic,2,rally,1,,
32003,32003,1,Oak Staff,equip,normal,fortune,0,1,oak_staff,3,70,2,magic,1,drain_crystal,1,,
320031,32003,2,Oak Staff,equip,normal,fortune,0,1,oak_staff,3,140,2,magic,1,drain_crystal,1,,
320032,32003,3,Oak Staff,equip,normal,fortune,0,1,oak_staff,3,210,2,magic,2,drain_crystal,1,,
33003,33003,1,Oak Staff,equip,normal,balance,0,1,oak_staff,2,70,2,magic,1,mshield,1,,
330031,33003,2,Oak Staff,equip,normal,balance,0,1,oak_staff,2,140,2,magic,1,mshield,1,,
330032,33003,3,Oak Staff,equip,normal,balance,0,1,oak_staff,2,210,2,magic,2,mshield,1,,
34003,34003,1,Oak Staff,equip,normal,nature,0,1,oak_staff,3,70,2,magic,1,thorns,1,,
340031,34003,2,Oak Staff,equip,normal,nature,0,1,oak_staff,3,140,2,magic,1,thorns,1,,
340032,34003,3,Oak Staff,equip,normal,nature,0,1,oak_staff,3,210,2,magic,2,thorns,1,,
35003,35003,1,Oak Staff,equip,normal,chaos,0,1,oak_staff,3,70,2,magic,1,disease,1,,
350031,35003,2,Oak Staff,equip,normal,chaos,0,1,oak_staff,3,140,2,magic,1,disease,1,,
350032,35003,3,Oak Staff,equip,normal,chaos,0,1,oak_staff,3,210,2,magic,2,disease,1,,
36003,36003,1,Oak Staff,equip,normal,all,0,1,oak_staff,4,70,2,magic,1,,,,
360031,36003,2,Oak Staff,equip,normal,all,0,1,oak_staff,4,140,2,magic,1,melee,1,,
360032,36003,3,Oak Staff,equip,normal,all,0,1,oak_staff,4,210,2,magic,2,melee,1,,
31004,31004,1,Violent Boots,equip,normal,war,0,1,violent_boots,2,70,2,thrash,1,rally,1,,
310041,31004,2,Violent Boots,equip,normal,war,0,1,violent_boots,2,140,2,thrash,2,rally,1,,
310042,31004,3,Violent Boots,equip,normal,war,0,1,violent_boots,2,210,2,thrash,3,rally,1,,
32004,32004,1,Violent Boots,equip,normal,fortune,0,1,violent_boots,3,70,2,thrash,1,drain_crystal,1,,
320041,32004,2,Violent Boots,equip,normal,fortune,0,1,violent_boots,3,140,2,thrash,2,drain_crystal,1,,
320042,32004,3,Violent Boots,equip,normal,fortune,0,1,violent_boots,3,210,2,thrash,3,drain_crystal,1,,
33004,33004,1,Violent Boots,equip,normal,balance,0,1,violent_boots,3,70,2,thrash,1,mshield,1,,
330041,33004,2,Violent Boots,equip,normal,balance,0,1,violent_boots,3,140,2,thrash,2,mshield,1,,
330042,33004,3,Violent Boots,equip,normal,balance,0,1,violent_boots,3,210,2,thrash,3,mshield,1,,
34004,34004,1,Violent Boots,equip,normal,nature,0,1,violent_boots,3,70,2,thrash,1,thorns,1,,
340041,34004,2,Violent Boots,equip,normal,nature,0,1,violent_boots,3,140,2,thrash,2,thorns,1,,
340042,34004,3,Violent Boots,equip,normal,nature,0,1,violent_boots,3,210,2,thrash,3,thorns,1,,
35004,35004,1,Violent Boots,equip,normal,chaos,0,1,violent_boots,3,70,2,thrash,1,disease,1,,
350041,35004,2,Violent Boots,equip,normal,chaos,0,1,violent_boots,3,140,2,thrash,2,disease,1,,
350042,35004,3,Violent Boots,equip,normal,chaos,0,1,violent_boots,3,210,2,thrash,3,disease,1,,
36004,36004,1,Violent Boots,equip,normal,all,0,1,violent_boots,4,70,2,thrash,1,,,,
360041,36004,2,Violent Boots,equip,normal,all,0,1,violent_boots,4,140,2,thrash,2,,,,
360042,36004,3,Violent Boots,equip,normal,all,0,1,violent_boots,4,210,2,thrash,3,,,,
32005,32005,1,Light Shoes,equip,normal,fortune,0,1,light_shoes,3,70,2,flying,0,drain_crystal,1,,
320051,32005,2,Light Shoes,equip,normal,fortune,0,1,light_shoes,3,140,2,melee,1,flying,0,drain_crystal,1
320052,32005,3,Light Shoes,equip,normal,fortune,0,1,light_shoes,3,210,2,melee,1,flying,0,drain_crystal,1
33005,33005,1,Light Shoes,equip,normal,balance,0,1,light_shoes,3,70,2,flying,0,mshield,1,,
330051,33005,2,Light Shoes,equip,normal,balance,0,1,light_shoes,3,140,2,melee,1,flying,0,mshield,1
330052,33005,3,Light Shoes,equip,normal,balance,0,1,light_shoes,3,210,2,melee,1,flying,0,mshield,1
34005,34005,1,Light Shoes,equip,normal,nature,0,1,light_shoes,3,70,2,flying,0,thorns,1,,
340051,34005,2,Light Shoes,equip,normal,nature,0,1,light_shoes,3,140,2,melee,1,flying,0,thorns,1
340052,34005,3,Light Shoes,equip,normal,nature,0,1,light_shoes,3,210,2,melee,1,flying,0,thorns,1
35005,35005,1,Light Shoes,equip,normal,chaos,0,1,light_shoes,3,70,2,flying,0,disease,1,,
350051,35005,2,Light Shoes,equip,normal,chaos,0,1,light_shoes,3,140,2,melee,1,flying,0,disease,1
350052,35005,3,Light Shoes,equip,normal,chaos,0,1,light_shoes,3,210,2,melee,1,flying,0,disease,1
36005,36005,1,Light Shoes,equip,normal,all,0,1,light_shoes,4,70,2,flying,0,,,,
360051,36005,2,Light Shoes,equip,normal,all,0,1,light_shoes,4,140,2,flying,0,melee,1,,
360052,36005,3,Light Shoes,equip,normal,all,0,1,light_shoes,4,210,2,flying,0,melee,1,ranged,1
31006,31006,1,Ring Of Poison,equip,normal,war,0,1,ring_of_poison,4,70,2,entangle,0,rally,2,,
310061,31006,2,Ring Of Poison,equip,normal,war,0,1,ring_of_poison,4,140,2,entangle,0,rally,2,,
310062,31006,3,Ring Of Poison,equip,normal,war,0,1,ring_of_poison,4,210,2,melee,1,entangle,0,rally,2
32006,32006,1,Ring Of Poison,equip,normal,fortune,0,1,ring_of_poison,4,70,2,entangle,0,drain_crystal,2,,
320061,32006,2,Ring Of Poison,equip,normal,fortune,0,1,ring_of_poison,4,140,2,entangle,0,drain_crystal,2,,
320062,32006,3,Ring Of Poison,equip,normal,fortune,0,1,ring_of_poison,4,210,2,melee,1,entangle,0,drain_crystal,2
33006,33006,1,Ring Of Poison,equip,normal,balance,0,1,ring_of_poison,4,70,2,entangle,0,mshield,2,,
330061,33006,2,Ring Of Poison,equip,normal,balance,0,1,ring_of_poison,4,140,2,entangle,0,mshield,2,,
330062,33006,3,Ring Of Poison,equip,normal,balance,0,1,ring_of_poison,4,210,2,melee,1,entangle,0,mshield,2
34006,34006,1,Ring Of Poison,equip,normal,nature,0,1,ring_of_poison,3,70,2,entangle,0,thorns,1,,
340061,34006,2,Ring Of Poison,equip,normal,nature,0,1,ring_of_poison,3,140,2,entangle,0,thorns,1,,
340062,34006,3,Ring Of Poison,equip,normal,nature,0,1,ring_of_poison,3,210,2,melee,1,entangle,0,thorns,1
35006,35006,1,Ring Of Poison,equip,normal,chaos,0,1,ring_of_poison,4,70,2,entangle,0,disease,2,,
350061,35006,2,Ring Of Poison,equip,normal,chaos,0,1,ring_of_poison,4,140,2,entangle,0,disease,2,,
350062,35006,3,Ring Of Poison,equip,normal,chaos,0,1,ring_of_poison,4,210,2,melee,1,entangle,0,disease,2
36006,36006,1,Ring Of Poison,equip,normal,all,0,1,ring_of_poison,5,70,2,entangle,0,,,,
360061,36006,2,Ring Of Poison,equip,normal,all,0,1,ring_of_poison,5,140,2,entangle,0,shield,1,,
360062,36006,3,Ring Of Poison,equip,normal,all,0,1,ring_of_poison,5,210,2,entangle,0,shield,1,melee,1
31007,31007,1,Long Sword,equip,rare,war,0,1,long_sword,3,140,2,melee,2,rally,1,,
310071,31007,2,Long Sword,equip,rare,war,0,1,long_sword,3,280,2,melee,3,rally,1,,
310072,31007,3,Long Sword,equip,rare,war,0,1,long_sword,3,420,2,melee,4,rally,1,,
32007,32007,1,Long Sword,equip,rare,fortune,0,1,long_sword,3,140,2,melee,2,drain_crystal,1,,
320071,32007,2,Long Sword,equip,rare,fortune,0,1,long_sword,3,280,2,melee,3,drain_crystal,1,,
320072,32007,3,Long Sword,equip,rare,fortune,0,1,long_sword,3,420,2,melee,4,drain_crystal,1,,
34007,34007,1,Long Sword,equip,rare,nature,0,1,long_sword,3,140,2,melee,2,thorns,1,,
340071,34007,2,Long Sword,equip,rare,nature,0,1,long_sword,3,280,2,melee,3,thorns,1,,
340072,34007,3,Long Sword,equip,rare,nature,0,1,long_sword,3,420,2,melee,4,thorns,1,,
35007,35007,1,Long Sword,equip,rare,chaos,0,1,long_sword,3,140,2,melee,2,disease,1,,
350071,35007,2,Long Sword,equip,rare,chaos,0,1,long_sword,3,280,2,melee,3,disease,1,,
350072,35007,3,Long Sword,equip,rare,chaos,0,1,long_sword,3,420,2,melee,4,disease,1,,
36007,36007,1,Long Sword,equip,rare,all,0,1,long_sword,4,140,2,melee,2,,,,
360071,36007,2,Long Sword,equip,rare,all,0,1,long_sword,4,280,2,melee,3,,,,
360072,36007,3,Long Sword,equip,rare,all,0,1,long_sword,4,420,2,melee,4,,,,
32008,32008,1,Lucky Shoes,equip,rare,fortune,0,1,lucky_shoes,2,140,2,chance,2,drain_crystal,1,,
320081,32008,2,Lucky Shoes,equip,rare,fortune,0,1,lucky_shoes,2,280,2,chance,3,drain_crystal,1,,
320082,32008,3,Lucky Shoes,equip,rare,fortune,0,1,lucky_shoes,2,420,2,chance,4,drain_crystal,1,,
33008,33008,1,Lucky Shoes,equip,rare,balance,0,1,lucky_shoes,3,140,2,chance,2,mshield,1,,
330081,33008,2,Lucky Shoes,equip,rare,balance,0,1,lucky_shoes,3,280,2,chance,3,mshield,1,,
330082,33008,3,Lucky Shoes,equip,rare,balance,0,1,lucky_shoes,3,420,2,chance,4,mshield,1,,
34008,34008,1,Lucky Shoes,equip,rare,nature,0,1,lucky_shoes,3,140,2,chance,2,thorns,1,,
340081,34008,2,Lucky Shoes,equip,rare,nature,0,1,lucky_shoes,3,280,2,chance,3,thorns,1,,
340082,34008,3,Lucky Shoes,equip,rare,nature,0,1,lucky_shoes,3,420,2,chance,4,thorns,1,,
35008,35008,1,Lucky Shoes,equip,rare,chaos,0,1,lucky_shoes,3,140,2,chance,2,disease,1,,
350081,35008,2,Lucky Shoes,equip,rare,chaos,0,1,lucky_shoes,3,280,2,chance,3,disease,1,,
350082,35008,3,Lucky Shoes,equip,rare,chaos,0,1,lucky_shoes,3,420,2,chance,4,disease,1,,
36008,36008,1,Lucky Shoes,equip,rare,all,0,1,lucky_shoes,4,140,2,chance,2,,,,
360081,36008,2,Lucky Shoes,equip,rare,all,0,1,lucky_shoes,4,280,2,chance,3,,,,
360082,36008,3,Lucky Shoes,equip,rare,all,0,1,lucky_shoes,4,420,2,chance,4,,,,
31009,31009,1,Hunters Bow,equip,rare,war,0,1,hunters_bow,3,140,2,ranged,1,breaker,2,rally,1
310091,31009,2,Hunters Bow,equip,rare,war,0,1,hunters_bow,3,280,2,ranged,1,breaker,3,rally,1
310092,31009,3,Hunters Bow,equip,rare,war,0,1,hunters_bow,3,420,2,ranged,1,breaker,4,rally,1
32009,32009,1,Hunters Bow,equip,rare,fortune,0,1,hunters_bow,3,140,2,ranged,1,breaker,2,drain_crystal,1
320091,32009,2,Hunters Bow,equip,rare,fortune,0,1,hunters_bow,3,280,2,ranged,1,breaker,3,drain_crystal,1
320092,32009,3,Hunters Bow,equip,rare,fortune,0,1,hunters_bow,3,420,2,ranged,1,breaker,4,drain_crystal,1
33009,33009,1,Hunters Bow,equip,rare,balance,0,1,hunters_bow,3,140,2,ranged,1,breaker,2,mshield,1
330091,33009,2,Hunters Bow,equip,rare,balance,0,1,hunters_bow,3,280,2,ranged,1,breaker,3,mshield,1
330092,33009,3,Hunters Bow,equip,rare,balance,0,1,hunters_bow,3,420,2,ranged,1,breaker,4,mshield,1
34009,34009,1,Hunters Bow,equip,rare,nature,0,1,hunters_bow,2,140,2,ranged,1,breaker,2,thorns,1
340091,34009,2,Hunters Bow,equip,rare,nature,0,1,hunters_bow,2,280,2,ranged,1,breaker,3,thorns,1
340092,34009,3,Hunters Bow,equip,rare,nature,0,1,hunters_bow,2,420,2,ranged,1,breaker,4,thorns,1
36009,36009,1,Hunters Bow,equip,rare,all,0,1,hunters_bow,4,140,2,ranged,1,breaker,2,,
360091,36009,2,Hunters Bow,equip,rare,all,0,1,hunters_bow,4,280,2,ranged,1,breaker,3,,
360092,36009,3,Hunters Bow,equip,rare,all,0,1,hunters_bow,4,420,2,ranged,1,breaker,4,,
31010,31010,1,Balance Ring,equip,rare,war,0,1,balance_ring,2,140,2,counter,0,rally,1,,
310101,31010,2,Balance Ring,equip,rare,war,0,1,balance_ring,2,280,2,counter,0,rally,1,,
310102,31010,3,Balance Ring,equip,rare,war,0,1,balance_ring,2,420,2,counter,0,rally,1,,
32010,32010,1,Balance Ring,equip,rare,fortune,0,1,balance_ring,2,140,2,counter,0,drain_crystal,1,,
320101,32010,2,Balance Ring,equip,rare,fortune,0,1,balance_ring,2,280,2,counter,0,drain_crystal,1,,
320102,32010,3,Balance Ring,equip,rare,fortune,0,1,balance_ring,2,420,2,counter,0,drain_crystal,1,,
33010,33010,1,Balance Ring,equip,rare,balance,0,1,balance_ring,2,140,2,counter,0,mshield,1,,
330101,33010,2,Balance Ring,equip,rare,balance,0,1,balance_ring,2,280,2,counter,0,mshield,1,,
330102,33010,3,Balance Ring,equip,rare,balance,0,1,balance_ring,2,420,2,counter,0,mshield,1,,
34010,34010,1,Balance Ring,equip,rare,nature,0,1,balance_ring,2,140,2,counter,0,thorns,1,,
340101,34010,2,Balance Ring,equip,rare,nature,0,1,balance_ring,2,280,2,counter,0,thorns,1,,
340102,34010,3,Balance Ring,equip,rare,nature,0,1,balance_ring,2,420,2,counter,0,thorns,1,,
35010,35010,1,Balance Ring,equip,rare,chaos,0,1,balance_ring,2,140,2,counter,0,disease,1,,
350101,35010,2,Balance Ring,equip,rare,chaos,0,1,balance_ring,2,280,2,counter,0,disease,1,,
350102,35010,3,Balance Ring,equip,rare,chaos,0,1,balance_ring,2,420,2,counter,0,disease,1,,
36010,36010,1,Balance Ring,equip,rare,all,0,1,balance_ring,3,140,2,counter,0,,,,
360101,36010,2,Balance Ring,equip,rare,all,0,1,balance_ring,3,280,2,counter,0,heal,1,,
360102,36010,3,Balance Ring,equip,rare,all,0,1,balance_ring,3,420,2,counter,0,heal,1,mshield,1
31011,31011,1,Pendant Of Courage,equip,rare,war,0,1,pendant_of_courage,3,140,2,rally,2,,,,
310111,31011,2,Pendant Of Courage,equip,rare,war,0,1,pendant_of_courage,3,280,2,melee,1,rally,2,,
310112,31011,3,Pendant Of Courage,equip,rare,war,0,1,pendant_of_courage,3,420,2,melee,1,rally,3,,
32011,32011,1,Pendant Of Courage,equip,rare,fortune,0,1,pendant_of_courage,3,140,2,rally,1,drain_crystal,1,,
320111,32011,2,Pendant Of Courage,equip,rare,fortune,0,1,pendant_of_courage,3,280,2,melee,1,rally,1,drain_crystal,1
320112,32011,3,Pendant Of Courage,equip,rare,fortune,0,1,pendant_of_courage,3,420,2,melee,1,rally,2,drain_crystal,1
33011,33011,1,Pendant Of Courage,equip,rare,balance,0,1,pendant_of_courage,3,140,2,rally,1,mshield,1,,
330111,33011,2,Pendant Of Courage,equip,rare,balance,0,1,pendant_of_courage,3,280,2,melee,1,rally,1,mshield,1
330112,33011,3,Pendant Of Courage,equip,rare,balance,0,1,pendant_of_courage,3,420,2,melee,1,rally,2,mshield,1
34011,34011,1,Pendant Of Courage,equip,rare,nature,0,1,pendant_of_courage,3,140,2,rally,1,thorns,1,,
340111,34011,2,Pendant Of Courage,equip,rare,nature,0,1,pendant_of_courage,3,280,2,melee,1,rally,1,thorns,1
340112,34011,3,Pendant Of Courage,equip,rare,nature,0,1,pendant_of_courage,3,420,2,melee,1,rally,2,thorns,1
35011,35011,1,Pendant Of Courage,equip,rare,chaos,0,1,pendant_of_courage,3,140,2,rally,1,disease,1,,
350111,35011,2,Pendant Of Courage,equip,rare,chaos,0,1,pendant_of_courage,3,280,2,melee,1,rally,1,disease,1
350112,35011,3,Pendant Of Courage,equip,rare,chaos,0,1,pendant_of_courage,3,420,2,melee,1,rally,2,disease,1
36011,36011,1,Pendant Of Courage,equip,rare,all,0,1,pendant_of_courage,4,140,2,rally,1,,,,
360111,36011,2,Pendant Of Courage,equip,rare,all,0,1,pendant_of_courage,4,280,2,rally,1,melee,1,,
360112,36011,3,Pendant Of Courage,equip,rare,all,0,1,pendant_of_courage,4,420,2,rally,2,melee,1,,
31012,31012,1,Ebony Staff,equip,rare,war,0,1,ebony_staff,4,140,2,magic,2,rally,2,,
310121,31012,2,Ebony Staff,equip,rare,war,0,1,ebony_staff,4,280,2,magic,2,crystal,1,rally,2
310122,31012,3,Ebony Staff,equip,rare,war,0,1,ebony_staff,4,420,2,magic,3,crystal,1,rally,2
32012,32012,1,Ebony Staff,equip,rare,fortune,0,1,ebony_staff,4,140,2,magic,2,drain_crystal,2,,
320121,32012,2,Ebony Staff,equip,rare,fortune,0,1,ebony_staff,4,280,2,magic,2,crystal,1,drain_crystal,2
320122,32012,3,Ebony Staff,equip,rare,fortune,0,1,ebony_staff,4,420,2,magic,3,crystal,1,drain_crystal,2
33012,33012,1,Ebony Staff,equip,rare,balance,0,1,ebony_staff,3,140,2,magic,2,mshield,1,,
330121,33012,2,Ebony Staff,equip,rare,balance,0,1,ebony_staff,3,280,2,magic,2,crystal,1,mshield,1
330122,33012,3,Ebony Staff,equip,rare,balance,0,1,ebony_staff,3,420,2,magic,3,crystal,1,mshield,1
34012,34012,1,Ebony Staff,equip,rare,nature,0,1,ebony_staff,4,140,2,magic,2,thorns,2,,
340121,34012,2,Ebony Staff,equip,rare,nature,0,1,ebony_staff,4,280,2,magic,2,crystal,1,thorns,2
